accuracy,loss,val_accuracy,val_loss,learning_rate
0.8284645676612854,0.47037458419799805,0.9073414206504822,0.27244818210601807,9.999999747378752e-06
0.8678303956985474,0.3618330955505371,0.9101924300193787,0.26205945014953613,9.999999747378752e-06
0.880833625793457,0.3307875096797943,0.9087669253349304,0.27084678411483765,9.999999747378752e-06
0.8900961875915527,0.2989520728588104,0.9151817560195923,0.2508183717727661,9.999999747378752e-06
0.8962415456771851,0.2834193706512451,0.9148253798484802,0.2476819008588791,9.999999747378752e-06
0.9028322100639343,0.2636772096157074,0.9219529628753662,0.23918385803699493,9.999999747378752e-06
0.908799409866333,0.2508825957775116,0.9219529628753662,0.23331530392169952,9.999999747378752e-06
0.9122728705406189,0.2384762465953827,0.9215965867042542,0.2305831015110016,9.999999747378752e-06
0.9153900742530823,0.22328142821788788,0.9226657152175903,0.22981742024421692,9.999999747378752e-06
0.9177057147026062,0.22179602086544037,0.9237348437309265,0.22674405574798584,9.999999747378752e-06
0.9238510727882385,0.20585213601589203,0.9226657152175903,0.2252173125743866,9.999999747378752e-06
0.923940122127533,0.20198935270309448,0.9237348437309265,0.2236512154340744,9.999999747378752e-06
0.9331136345863342,0.18184532225131989,0.9240912199020386,0.223152294754982,9.999999747378752e-06
0.9332026839256287,0.18125171959400177,0.9237348437309265,0.22257699072360992,9.999999747378752e-06
0.9354292750358582,0.17323526740074158,0.9215965867042542,0.22371013462543488,9.999999747378752e-06
0.9392589926719666,0.16149461269378662,0.9240912199020386,0.22278083860874176,9.999999747378752e-06
0.940773069858551,0.15677352249622345,0.9255167245864868,0.22049939632415771,9.999999747378752e-06
0.94380122423172,0.1540776491165161,0.9226657152175903,0.22254616022109985,9.999999747378752e-06
0.9450480937957764,0.14689789712429047,0.9240912199020386,0.2227771282196045,9.999999747378752e-06
0.9442465305328369,0.14722202718257904,0.9237348437309265,0.22241514921188354,9.999999747378752e-06
0.945671558380127,0.138121098279953,0.9223093390464783,0.22154121100902557,9.999999747378752e-06
0.9486106038093567,0.13710880279541016,0.9255167245864868,0.21996451914310455,9.999999747378752e-06
